reviewer_id,timestamp,company_name,company_type,company_size,company_address,is_review,review_content
1fb7ad,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,FALSE,mấy thằng ceo sống chó vl
cf66d2,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,TRUE,ừ noel vui. ăn xong noel hôm sau tặng quà cho nhân viên là sa thải gần hết nhân viên để đỡ phải trả thưởng tết cho nhân viên . đéo đỡ được luôn
e2762c,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,FALSE,đợt này bên đấy out bao nhiêu chứ vậy ạ? sợ quá huhu
e977f3,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,TRUE,"khảo sát ẩn danh thì mức độ hài lòng của đội ngũ nhân viên với công ty chắc đét là con số 0. ban điều hành không tốt nhưng toàn đổ lỗi cho nhân viên, chế độ lương thưởng phúc lợi cũng không tốt đẹp gì như chính ceo vậy. gần đến tết thì đuổi một loạt nhân viên từ lâu năm đến mới vì không làm được việc . ai có ace họ hàng thì né công ty này càng xa càng tốt. rởm!"
b34b40,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,TRUE,"phần mềm cực lởm toàn do đội ngũ thực tập làm, sửa ra, lỗi tùm lum. lương cực bèo, mình làm 1 thời gian bị ép out vì sắp tết và sắp hết hạn thực tập"
e92934,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,FALSE,"hãy cố gắng! vì cuộc sống mà, tiền luôn là thứ miệng ng ta nói không quan trọng, nhưng người ta lại làm tất cả vì tiền!"
a68e56,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,TRUE,"mấy thằng ceo ở đây hãm vl , chuyên đi soi nhân viên"
e85941,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,TRUE,mong đừng ai đâm đầu vào công ty này nữa
aa2f9b,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,FALSE,team bị sa thải điểm danh nào
def3bf,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,FALSE,dịch vụ và quản lý [COMPANY]
55cfea,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,TRUE,đến chó cũng không ngửi được cách hành xử của bọn hr và mấy thằng sếp ở đây. tao thề từ nay tao cạch mặt chúng mày.
4f32e9,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,FALSE,mẹ đéo hiểu toàn học vị thầy giáo giảng viên tiến sĩ mà sống kiểu bố láo. người lao động ai cũng có gia đình và cuộc sống cả. ác giả ác báo
6ed799,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,TRUE,"đừng ai bước chân vào cái công ty này làm gì. gần tết đuổi việc nhân viên. chối bỏ trách nhiệm, đổ lỗi cho nhân viên. tởm lởm thực sự"
8f4730,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,TRUE,tôi thấy công ty này làm chỉ mất thời gian không học hỏi được gì thu nhập thì chả được bao nhiêu mà làm thì hộc mật. ceo toàn chém gió
b61904,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,TRUE,"môi trường trẻ, đồng nghiệp tốt. trừ team kế toán ra sếp thì có sếp this sếp that nhưng các ceo thì hơi tự tin thái quá. tự out vì không phù hợp với lối lv của sếp chứ còn đồng nghiệp không có gì oán thán."
823d7b,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,FALSE,"ăn như rồng cuốn, nói như rồng leo, làm như mèo mửa ?"
d03fe0,5 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,TRUE,"chưa biết các sếp thế nào, nội việc các nhân viên ở đây chửi nhau cũng thấy vô văn hoá kinh người luôn rồi."
2d2a5a,1 ngày trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,TRUE,"mình là sinh viên năm cuối có thực tập tại đây được vài tháng. môi trường công ty mình thấy rất oke, đồng nghiệp vui vẻ, pm, po đều rất tốt và học được nhiều nhưng để tiến xa thì khó tại cto rất chán. khi pm đề xuất tăng lương cho mình thì ông ấy bảo luôn là tuyển về chỉ để làm dự án, không làm lâu dài. nhma đối với các bạn thực tập sinh thì đây là môi trường tốt vì bạn phải làm khá nhiều. ncl để trải nghiệm thì ổn chứ để lâu dài thì méo, mình thấy lương các anh chị quanh mình cũng đều không cao nên người ra người vào nhiều."
40bc00,6 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,TRUE,"công ty trẻ, năng động, nhiều hoạt động văn hoá hay ho."
08b2e1,6 năm trước,ezCloud,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,FALSE,ai làm đây rùi cho mình xin ít review công ty
6305c6,5 năm trước,iCheck,product,51-150,125 Nguyễn Ngọc Vũ Cau Giay Ha Noi,TRUE,lương thấp lương thấp lương thấp
885162,2 năm trước,iCheck,product,51-150,125 Nguyễn Ngọc Vũ Cau Giay Ha Noi,TRUE,"chi nhánh hcm thì có 2 team là [PERSON] vs [PERSON], team [PERSON] thì hỗ trợ nhau tận tình hơn còn team [PERSON] ngược lại là thân ai nấy lo, đặc biệt trong team [PERSON] thì có nhiều ba má thiên hạ lắm, điển hình là [PERSON] rất khó ưa, người mới được công ty chia khách nhưng bả nói khách đó bả được giới thiệu từ trước năn nỉ nhường cho bả dù lúc đó người mới chưa đủ số mà vẫn giành khách bằng được, vì sợ không đủ số nên ít tán gẫu, tập trung làm việc thì bị nói chảnh, cái mặt bả lúc nào cũng chằm dằm, chù ụ với mình rồi kéo mấy người cũ ghét chung, nghe nói bả ăn chay làm từ thiện mà sống nghiệp cỡ đó, chúc chị nhanh chóng được ăn quả báo!"
ce8ae1,4 năm trước,iCheck,product,51-150,125 Nguyễn Ngọc Vũ Cau Giay Ha Noi,TRUE,"trước khi đi phỏng vấn mọi người review khen khối hr rất nhiều. nhưng không mình đến sớm hơn giờ hẹn 5 10p gọi hr nổ cả máy, may còn số máy bàn. phỏng vấn ở bàn khách chờ ngoài sát cạnh team đang họp kiểu nhìn mình chằm chằm ng phỏng vấn còn chưa đọc cv nữa. tệ!"
ad0dee,4 năm trước,iCheck,product,51-150,125 Nguyễn Ngọc Vũ Cau Giay Ha Noi,TRUE,"nhờ làm [COMPANY] mà mình được gọi tên tại kì lân công nghệ [COMPANY]. nếu không quan tâm lương, muốn học hỏi và phát triển thì join nhé. môi trường học hỏi kinh nghiệm, lương trung bình, sếp trẻ, giỏi, mentor có tâm"
38fd57,5 năm trước,iCheck,product,51-150,125 Nguyễn Ngọc Vũ Cau Giay Ha Noi,FALSE,"phần mềm này nó lừa đảo đấy, nó bắt công ty đăng ký với nó, trả tiền mới cho lên mã vạch, còn nếu không thì cho dù có đăng ký ở cục đăng ký sản phẩm rồi nó cũng không cho lên phần mềm bên nó, người mua hàng không hiểu tưởng sản phẩm giả, làm công ty thiệt hại hàng tỷ đồng."
74fa2c,4 năm trước,iCheck,product,51-150,125 Nguyễn Ngọc Vũ Cau Giay Ha Noi,TRUE,"môi trường trẻ trung, năng động, đào tạo nhân viên tốt. [COMPANY] sẽ là nơi rất phù hợp với các bạn sinh viên mới ra trường hoặc dưới 2 năm kinh nghiệm, cơ hội học hỏi, thăng tiến, trau dồi các kỹ năng cả về chuyên môn và kỹ năng mềm. đối với cá nhân mình, [COMPANY] tuy không trả lương cao bằng nhiều công ty khác, nhưng nếu thực sự kiên trì, chịu khó thì sẽ học hỏi được rất nhiều và tuy mình chỉ làm ở đây 9 tháng nhưng sau đó mình rất tự tin để đi apply vào các công ty tập đoàn lớn khác mình hiện đang làm ở [COMPANY]. ngoài ra, nhân viên các phòng ban khác & sếp cũng rất nice, chơi ra chơi, làm ra làm."
249604,5 năm trước,iCheck,product,51-150,125 Nguyễn Ngọc Vũ Cau Giay Ha Noi,FALSE,"mình vừa nhận được lời mời phỏng vấn [COMPANY] tại chi nhánh hcm, thấy hr nhiệt tình dễ thương lắm. có ai làm ở hcm cho mình xin ít review với ạ. cảm ơn mọi người nhiều"
209615,4 năm trước,iCheck,product,51-150,125 Nguyễn Ngọc Vũ Cau Giay Ha Noi,TRUE,công ty tốt môi trường năng động cho nên các bạn trẻ vào đây thỏa sức học hỏi. tiền lương sẽ phụ thuộc vào hiệu suất làm việc của mỗi cá nhân nhé.
be3b91,5 năm trước,iCheck,product,51-150,125 Nguyễn Ngọc Vũ Cau Giay Ha Noi,TRUE,"vào làm những ngày đầu tiên các bạn hr rất tận tâm với nhân viên mới. môi trường ở đây trẻ và vui như ở nhà. sếp vui tính cảm giác rất thoải mái. mới vào được 1 tuần đã được mấy anh chị sale cũ hỗ trợ chốt được cái hđ sale to đùng, hố hố vui quá xá."
e7715d,5 năm trước,iCheck,product,51-150,125 Nguyễn Ngọc Vũ Cau Giay Ha Noi,TRUE,"mới vào công ty thì nhận thông báo công ty giữ 25 lương đến cuối năm vì cô vít. chán phết, dịch dã đành bấm bụng làm tiếp vì không tìm dc job ngon hơn. mà tháng 5 đã thấy sếp báo trả lại lương đã giữ trong 3 tháng để anh em đỡ bị chịu thuế cũng ổn áp công ty đang phát triển lắm vấn đề nhưng cũng có cơ hội phát triển"
cc6e54,5 năm trước,iCheck,product,51-150,125 Nguyễn Ngọc Vũ Cau Giay Ha Noi,TRUE,"môi trường thì ổn, nhưng giám đốc phòng tech là người không biết giữ lời hứa. cho nhân viên nhận thử thách để tăng lương, đến ngày review thì toẹt ra cái là không dùng thử thách ý nữa, nhận thử thách khác nếu muốn tăng. trong khi 2 tháng thử thách đéo có lấy một cái mail thay đổi hay trao đổi trực tiếp gì. vl lãnh đạo. đúng là có quyền nói cái đéo gì cũng được."
a16c1f,5 năm trước,iCheck,product,51-150,125 Nguyễn Ngọc Vũ Cau Giay Ha Noi,TRUE,công ty làm ăn vớ vẩn. nhiều thứ không như bề ngoài. không nên vào nói thẳng luôn cho nó đỡ mất thời gian của các bạn.
5a5aba,5 năm trước,iCheck,product,51-150,125 Nguyễn Ngọc Vũ Cau Giay Ha Noi,TRUE,"không nên join, sản phẩm ảo, không đáng tin cậy,"
36199a,5 năm trước,iCheck,product,51-150,125 Nguyễn Ngọc Vũ Cau Giay Ha Noi,TRUE,"công ty đang trong giai đoạn phát triển và mở rộng quy mô. có nhiều vấn đề nhưng cũng nhiều cơ hội phát triển. nói chung là tạm ổn, chưa bị nợ lương phát nào."
9e663e,5 năm trước,iCheck,product,51-150,125 Nguyễn Ngọc Vũ Cau Giay Ha Noi,TRUE,"éo thích cãi như mà thời điểm dịch lần 1 công ty éo cắt lương mà chuyển 25 lương của it thành cổ phần nhá, sau dịch công ty hoạt động bình thường nên tháng 5 là trả lại phần này cho mọi người luôn."
aec527,1 năm trước,iDealogic,outsource,51-150,"268 To Hien Thanh, Ward 15, Dist.10, HCMC District 10 Ho Chi Minh",FALSE,nghe nói công ty sắp đóng cửa rồi hả anh em?
5153c5,2 năm trước,iDealogic,outsource,51-150,"268 To Hien Thanh, Ward 15, Dist.10, HCMC District 10 Ho Chi Minh",TRUE,"công ty rất nhiều hoạt động, nhưng hoạt động hơi tào lao, tốn chi phí trong khi những benefits cần được chú trọng thì không làm. lươn lẹo trong benefits. ngta làm cả năm, trông vào cái tháng thưởng tết tìm đủ mọi lý do để không trả. quy trình liên quan đến performance tự nhận là thiếu sót nhưng vẫn mang ra để tô vẽ thành nice . hài thực sự. recommend cho anh em nếu join vô công ty làm outsourcing cho client thì client nào tử tế thì được trả đủ benefit còn [COMPANY] trốn tránh bằng mọi cách nha mng"
889bc7,3 năm trước,iDealogic,outsource,51-150,"268 To Hien Thanh, Ward 15, Dist.10, HCMC District 10 Ho Chi Minh",TRUE,công ty lồn. làm ăn không chuyên nghiệp. hr thì ngáo ngơ. né gấp.
593768,3 năm trước,iDealogic,outsource,51-150,"268 To Hien Thanh, Ward 15, Dist.10, HCMC District 10 Ho Chi Minh",TRUE,tình hình là mới nhận được offer. mà vào xem review trước khi quyết định vào công ty làm thì thấy hoang mang quá. suy nghĩ rồi quyết định ở lại công ty cũ luôn. không dám mạo hiểm.
82bbf7,3 năm trước,iDealogic,outsource,51-150,"268 To Hien Thanh, Ward 15, Dist.10, HCMC District 10 Ho Chi Minh",TRUE,công ty lồn khuyên anh em dev không nên vào làm gì.
9c540b,4 năm trước,iDealogic,outsource,51-150,"268 To Hien Thanh, Ward 15, Dist.10, HCMC District 10 Ho Chi Minh",TRUE,"công ty tốt, giờ giấc thoải mái, được đi trễ tới 10h30, anh em thân thiện. công ty cũng có benefit nhiều, thử việc cũng được hưởng các quyền lợi như mọi người! tạm thời khá hài lòng!"
5a8d61,4 năm trước,iDealogic,outsource,51-150,"268 To Hien Thanh, Ward 15, Dist.10, HCMC District 10 Ho Chi Minh",TRUE,không được offer thì cũng nên báo qua mail. nhưng trải nghiệm phỏng vấn thì cũng ổn.
56c313,4 năm trước,iDealogic,outsource,51-150,"268 To Hien Thanh, Ward 15, Dist.10, HCMC District 10 Ho Chi Minh",TRUE,"công ty ngon, môi trường tốt, hr tận tình và mọi người ở đây ai cũng thân thiện. chưa có bất kỳ phàn nàn gì sau bao nhiêu năm tháng làm việc. nếu người out công ty này thì chỉ project 1 số team hơi cũ"
1a9bf1,5 năm trước,iDealogic,outsource,51-150,"268 To Hien Thanh, Ward 15, Dist.10, HCMC District 10 Ho Chi Minh",TRUE,"điểm sáng của công ty là đi làm trễ không quá 10h30 là được , làm đủ 8 tiếng r về , ăn trưa t6 ăn xế t5 fre , đói thì đi ăn xế , team nào làm team nấy . hr thì đừng care . đa phần các team công việc nhàn không nhiều áp lực , lương tùy deal"
54367a,5 năm trước,iDealogic,outsource,51-150,"268 To Hien Thanh, Ward 15, Dist.10, HCMC District 10 Ho Chi Minh",TRUE,công ty lol. khuyên anh em không nên vào.
0348f7,6 năm trước,iDealogic,outsource,51-150,"268 To Hien Thanh, Ward 15, Dist.10, HCMC District 10 Ho Chi Minh",TRUE,"hr ở đây hơi bị tào lao nhé anh em cẩn thận, cả người phỏng vấn ứng viên nữa, hãy cân nhắc thật kỹ trước khi apply vào"
71062c,6 năm trước,iDealogic,outsource,51-150,"268 To Hien Thanh, Ward 15, Dist.10, HCMC District 10 Ho Chi Minh",TRUE,"lương cao, sếp tâm lý, toàn người vui vẻ happy, 10 điểm"
ee6efd,6 năm trước,iDealogic,outsource,51-150,"268 To Hien Thanh, Ward 15, Dist.10, HCMC District 10 Ho Chi Minh",FALSE,500ae cho xin cái review chân thật và gần nhất đi.
86d7f4,7 năm trước,iDealogic,outsource,51-150,"268 To Hien Thanh, Ward 15, Dist.10, HCMC District 10 Ho Chi Minh",TRUE,hr trả tiền chặn hết bình luận vì tuyển hoài không có người . ai vào làm được mấy tháng dọt hết
7de385,4 năm trước,iDealogic,outsource,51-150,"268 To Hien Thanh, Ward 15, Dist.10, HCMC District 10 Ho Chi Minh",TRUE,"mình có ghé phỏng vấn thử ở đây thì gặp 2 anh tech rất nice, nói chung chia sẻ nhiều thứ, phỏng vấn rất kỹ từ 6h tới 7h30 mới xong. hr là ai cũng chưa biết chỉ thông qua head hunt, tất cả đều ok trừ việc không được mời ly nước, nói 1 hồi khô cả cổ họng."
338b02,1 năm trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,TRUE,"bác nào chưa làm môi trường startup chắc bỡ ngỡ chứ em vẫn 3 công ty trước giờ đều startup to nhỏ đủ cả, thấy ở đây làm việc thoải mái vãi ra. làm việc các thứ linh hoạt chứ không bị gò bó như nhiều doanh nghiệp ngoài. sếp thoải mái, lúc review công việc thì cũng căng thẳng nhưng được cái thẳng thắn, hỗ trợ cũng nhiệt tình"
20b398,1 năm trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,TRUE,2023 có gửi cv apply po nhưng không có phản hồi gì cả. 1 sao
229c4b,1 năm trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,TRUE,"thấy cải thiện hơn nhiều so 1 2 năm trước cơ chế lương thưởng rõ ràng hơn môi trường ổn áp, ít drama 1 2 năm trước gần như không, đông người thì đông miệng nói hơn hơi áp lực do khối lượng dự án nhiều, mới nghỉ do thích ổn định và có định hướng riêng"
36c7a3,11 tháng trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,TRUE,"so với mặt bằng chung thì [COMPANY] khá tốt môi trường trẻ, năng động, nhiều hoạt động nhân sự lành tốt tính , cực chiến và cháy, là 1 trong những lý do những năm gần đây [COMPANY] có nhiều thành tựu lớn trong ngành máy tính trang thiết bị xịn, vp đẹp lương trả đúng hạn tuy nhiên vài vị trí quản lý chưa thật sự giỏi cũng dễ hiểu vì môi trường trẻ, tạo cơ hội nhiều cho các bạn hệ thống điều hòa khó đoán, lúc lạnh lúc nóng, trời này thì dễ chịu chứ vào hè thì mệt kết, hầu như công ty nào cũng có những cái như trên, vào để tự cảm nhận. bản thân đã nghỉ nhưng không hối tiếc khi làm việc ở đây"
e86aa4,9 tháng trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,TRUE,"đi phỏng vấn thấy văn phòng đẹp, hr và anh phỏng vấn chuyên môn nhiệt tình. nhìn chung chưa phỏng vấn ở công ty nào mà thoải mái như này nên khá ấn tượng"
442d88,9 tháng trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,FALSE,seeding cũng khiếp đấy các bạn hr
5a6309,1 năm trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,TRUE,"thưởng năm nay nhìn chung cũng ấm, nhả vía cho mấy bồ"
c3ef09,4 năm trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,TRUE,leader toàn lũ ếch ngồi đáy giếng.
5511d1,5 năm trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,TRUE,"mình quyết định phỏng vấn vào đây vì tất cả các comment của anh ceo đã trả lời rất thẳng thắn và đối mặt với tất cả bình luận xấu. khi vào đây thì những bình luận xấu mình thấy có cái đúng có cái sai, đa phần sai . những cái nói đúng thì công ty biết nhìn nhận và luôn không ngừng thay đổi để phát triển. những cái nói không đúng sự thật có thể là những thành phần dễ tiêu cực, bất mãn và hay đổ lỗi xung quanh nhưng lại không nhìn lại chính mình."
45183b,5 năm trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,TRUE,"làm dc 1 thời gian mình xin viết ít nhận xét về công ty cho mọi người có góc nhìn rõ ràng nhé. về hình thức công ty nhìn thì xịn xò, nhân viên trẻ trung năng động, team building nhiều và show rất nhiều ảnh vui chơi giải trí nhằm thu hút các em trẻ tuổi mới ra trường. mục đích là chỉ làm việc chủ yếu với sinh viên mới ra trường, để làm gì ai đi làm rồi sẽ tự hiểu. về quy trình làm việc quy trình làm việc thì không có, hỏi thì không nói bảo tự tìm hiểu, tìm hiểu tự làm thì bảo là không như mong muốn. gt chốt lại ở đây là không có quy trình rõ ràng và lúc nào cũng bảo đang xây dựng. vì quy trình không rõ ràng nên nhân viên làm đúng sai hay không leader không đánh giá dc khách quan mà chỉ đánh giá dc chủ quan. không rõ ràng trong việc đánh giá nhân viên, leader không có kinh nghiệm lãnh đạo gt thiếu chuyên nghiệp. nhận xét chung môi trường phù hợp với các bạn trẻ sinh viên mới ra trường có 1 ít kĩ năng lv tốt, sẵn sàng bán máu, đổi lại đãi ngộ nhìn chung là tốt trừ khoản không đóng bảo hiểm xã hội cho 1 số nhân viên. tuyệt đối không phù hợp với nhân viên đã đi làm lâu năm, sẽ cảm thấy không thể hòa nhập dc với môi trường thiếu chuyên nghiệp, không rõ ràng minh bạch."
609670,5 năm trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,TRUE,"công ty thực sự tuyệt vời! môi trường tuyệt vời các bạn có thể thỏa sức làm tất cả những gì các bạn muốn, các bạn được phép sai, được phép thất bại miễn sao các bạn thật sự khát khao và quyết tâm anh em tuyệt vời anh em nhân viên trong công ty thật sự tốt tính, đoàn kết và đặc biệt cực kỳ nhiệt huyết sếp vừa có tầm, vừa có tâm mong muốn lớn nhất của sếp là muốn tất cả anh em đều thành công. luôn luôn quan tâm, chia sẻ kiến thức về tất cả mọi khía cạnh từ công việc, định hướng đến giải quyết những khó khăn trong cuộc sống. một công ty thực sự đáng để cống hiến."
4d937e,5 năm trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,TRUE,"mình đã nghỉ tại đây được vài tháng và đứng trên góc độ khách quan từng làm việc với 2 anh leader có kiến thức và tư duy khá tốt gt học hỏi được khá nhiều điều nhưng thiếu kinh nghiệm quản lý, không có quy trình, tác phong thiếu chuyên nghiệp, hay đi làm muộn. ceo có tầm, quan tâm nhân viên. công ty đẹp, khá là thoải mái, trẻ trung. nhưng thiếu sự chia sẻ, training. muốn biết cái gì thì phải tự đi hỏi hoặc tự bơi, tự cày. lương các bạn khác thì mình không biết nhưng lương mình tự nhận thấy tăng khá nhanh và xứng đáng với giá trị bản thân, mình có biết 1 số anh thu nhập vẫn rất cao, được hỗ trợ ở chung cư. chưa thấy cái công ty nào OT nhiều như cái công ty này. về sớm thì hay bị mấy anh nhân viên chơi chơi cà khịa. công ty có định hướng xa khá là ảo tưởng trên góc độ con người hiện tại. cũng muốn làm việc lâu dài tại đây nhưng đuối nên thay đổi định hướng khác."
4e4eb0,5 năm trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,TRUE,công ty không quá nhiều sen. quy trình và cviec con ng ở mức độ bình thường. nói chung làm việc chưa quá chuyên nghiệp và xịn xò như nhìn qua.
d3e43f,1 năm trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,TRUE,"đã nghỉ nhưng nay rảnh lên đây viết review ủng hộ công ty cũ chút công ty có chế độ đãi ngộ tốt, khuyến khích các bạn nên vào làm vì sản phẩm có quy mô, lãnh đạo cũng có tầm nhìn, chịu chi nếu như bạn có tham vọng và có thể làm tốt những bạn kêu ca về công ty này nọ thường làm không được việc hoặc không hợp nhưng vẫn ở lại, lâu rồi sinh ra tiêu cực. trước mình mới vào [COMPANY] cũng hay đi spy mấy trang review thấy cũng tệ, nhưng khi làm rồi thì thấy mọi thứ cũng khá ổn áp so với những chỗ hồi trước mình làm. với cả vui vẻ thì ở lại thôi, 9 người 10 ý ai hợp thì làm, không hợp thì out chẳng vấn đề gì."
64d375,1 năm trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,TRUE,"nay mới đi phỏng vấn về, tổng quan thấy được đấy , văn phòng đẹp, tiếp đón nhiệt tình, buổi phỏng vấn nói chung ổn, phải vào đã mới review kỹ hơn được, đang đợi kết quả tiện lên nghía review luôn"
c928ba,1 năm trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,TRUE,"'[PERSON] là một chú chim non nớt trong việc quản lý nhân sự, chắc là dev cội cán làm lâu nên được lên chức. yêu cầu nhân viên chủ động liên hệ để được giúp đỡ khi gặp khó khăn, nhưng khi nhân viên nêu vấn đề thì nghe xong silent treatment. áp đặt mục tiêu một cách vô lý, và tất nhiên là không giúp gì, hoặc không biết giúp kiểu gì. nếu ai muốn làm product thì các công ty khác sẽ là sự lựa chọn tốt hơn chứ công ty theo dạng ăn xổi, không có quy trình mặc dù đã tồn tại 10 năm, khi nhân viên hỏi thì nhận được câu trả lời là đang build sợ có quy trình thì mọi người không chịu được? né ngay từ lúc hr gửi jd chứ không cần phải đến phỏng vấn'"
1.38E+16,1 năm trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,TRUE,"thời điểm thị trường đang cho nhân sự nghỉ hàng loạt có chỗ làm là may lắm rồi, mới vào thì thấy khá ok, đợt bão lũ vừa rồi sếp còn hỏi thăm có anh em nào nhà bị ảnh hưởng không để công ty hỗ trợ. chốt 1 câu ưng không nói nhiều"
e74e17,1 năm trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,TRUE,"công ty quy mô vừa, điểm cộng là văn hoá thân thiện, nhiều chương trình. chịu khó lắng nghe ý kiến anh em. môi trường chấm 9 10, anh em khá đoàn kết và nhiệt. quy trình đang dần hoàn thiện, không ảnh hưởng quá nhiều đến công việc"
be4882,2 năm trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,FALSE,"ngoài bếch được hết đống source code lởm anh chắp vá làm game rác bao năm qua, em và đồng bọn cũng đã clone hết cơ sở dữ liệu của datastudio của [COMPANY]. giờ e ra mở công ty riêng nhé, cám ơn [PERSON] đã nuôi ong tay áo và chốt hạ đê mờ con marketing lead ăn hại vãi chưởng. p s mình trộm được nhiều đồ ngon lắm, anh em có nhu cầu hợp tác liên hệ mình qua sờ kai pi [PERSON]."
3f7720,2 năm trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,TRUE,nếu không đáp ứng được mức lương thì xin đừng mất thời gian phỏng vấn 2 vòng. phỏng vấn thì không thấy hỏi chuyên môn mấy mà toàn hỏi mấy câu như kiểu thi hoa hậu. xin phép 1 sao.
80330a,2 năm trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,TRUE,"công ty đặc biệt phù hợp với những bạn nào có trình độ kĩ thuật chuyên môn cao và đi làm vì đam mê. nếu bạn thực sự giỏi và chỉ cần mức thu nhập khoảng 10 20tr tháng thì đây thực sự là nơi tuyệt vời để làm việc. nếu bạn phỏng vấn vào đây mà muốn mình có mức lương từ 30tr trở lên, xin lỗi bạn sẽ bị đánh trượt vì lý do văn hoá không phù hợp. chúc bạn may mắn."
6ab7d7,2 năm trước,iKame,product,1/1/1950 0:00,P503 Tầng 5 TTTM Imperia Garden - 143 Nguyễn Tuân Thanh Xuan Ha Noi,TRUE,"lương ổn áp nhé, công ty người trẻ nên rất nhiệt, mình thấy leader của mình cũng rất tuyệt vời cả về tính cách và chuyên môn, công ty có rất nhiều cơ hội để phát triển. nói chung ưng"
